lr-AdamW,created_at,train/loss_simple_step,train/loss_vlb_step,train/loss_step,global_step,epoch,val/loss_simple,val/loss_vlb,val/loss,val/loss_simple_ema,val/loss_vlb_ema,val/loss_ema,train/loss_simple_epoch,train/loss_vlb_epoch,train/loss_epoch
,2025-02-11 05:33:57.477469,0.2742951214313507,0.002805681899189949,0.2742951214313507,3499.0,34.0,,,,,,,,,
,2025-02-11 05:33:58.042254,,,,,34.0,0.1571311056613922,0.0006556377629749477,0.1571311056613922,0.07196537405252457,0.00025207112776115537,0.07196537405252457,,,
,2025-02-11 05:33:58.057164,,,,,34.0,,,,,,,0.18446074426174164,0.005227436311542988,0.18446074426174164
0.025,2025-02-11 05:34:55.607222,,,,,,,,,,,,,,
,2025-02-11 05:34:55.891964,0.14429080486297607,0.0006832899525761604,0.14429080486297607,3549.0,35.0,,,,,,,,,
0.025,2025-02-11 05:35:10.841298,,,,,,,,,,,,,,
,2025-02-11 05:35:11.895618,0.06274329125881195,0.0002143825258826837,0.06274329125881195,3599.0,35.0,,,,,,,,,
,2025-02-11 05:35:12.454661,,,,,35.0,0.16103388369083405,0.000740732648409903,0.16103388369083405,0.1647178679704666,0.0006874200189486146,0.1647178679704666,,,
,2025-02-11 05:35:12.470103,,,,,35.0,,,,,,,0.18921120464801788,0.003977324813604355,0.18921120464801788
0.025,2025-02-11 05:35:27.440580,,,,,,,,,,,,,,
,2025-02-11 05:35:27.738354,0.24742984771728516,0.0034062322229146957,0.24742984771728516,3649.0,36.0,,,,,,,,,
0.025,2025-02-11 05:35:42.714590,,,,,,,,,,,,,,
,2025-02-11 05:35:43.781744,0.05854145810008049,0.00020986130402889103,0.05854145810008049,3699.0,36.0,,,,,,,,,
,2025-02-11 05:35:44.345752,,,,,36.0,0.2079397439956665,0.001393832266330719,0.2079397439956665,0.2183998078107834,0.001008434221148491,0.2183998078107834,,,
,2025-02-11 05:35:44.361018,,,,,36.0,,,,,,,0.17308764159679413,0.002933500101789832,0.17308764159679413
0.025,2025-02-11 05:35:59.208326,,,,,,,,,,,,,,
,2025-02-11 05:35:59.502421,0.29050931334495544,0.00991879403591156,0.29050931334495544,3749.0,37.0,,,,,,,,,
0.025,2025-02-11 05:36:14.384306,,,,,,,,,,,,,,
,2025-02-11 05:36:15.454501,0.25396761298179626,0.0011182952439412475,0.25396761298179626,3799.0,37.0,,,,,,,,,
,2025-02-11 05:36:16.012955,,,,,37.0,0.04616689682006836,0.00016815055278129876,0.04616689682006836,0.3537597954273224,0.01658879779279232,0.3537597954273224,,,
,2025-02-11 05:36:16.028604,,,,,37.0,,,,,,,0.1916654258966446,0.005016363691538572,0.1916654258966446
0.025,2025-02-11 05:36:31.162021,,,,,,,,,,,,,,
