lr-AdamW,created_at,train/loss_simple_step,train/loss_vlb_step,train/loss_step,global_step,epoch,val/loss_simple,val/loss_vlb,val/loss,val/loss_simple_ema,val/loss_vlb_ema,val/loss_ema,train/loss_simple_epoch,train/loss_vlb_epoch,train/loss_epoch
,2025-02-11 05:15:48.811401,,,,,19.0,0.0654376670718193,0.00023780080664437264,0.0654376670718193,0.06197876110672951,0.0002125832688761875,0.06197876110672951,,,
,2025-02-11 05:15:48.824369,,,,,19.0,,,,,,,0.18733638525009155,0.0019885990768671036,0.18733638525009155
0.025,2025-02-11 05:16:43.074665,,,,,,,,,,,,,,
,2025-02-11 05:16:43.354281,0.23928804695606232,0.002163176191970706,0.23928804695606232,2049.0,20.0,,,,,,,,,
0.025,2025-02-11 05:16:57.325384,,,,,,,,,,,,,,
,2025-02-11 05:16:58.374835,0.36075979471206665,0.00740270409733057,0.36075979471206665,2099.0,20.0,,,,,,,,,
,2025-02-11 05:16:59.071747,,,,,20.0,0.2132192850112915,0.0011948914034292102,0.2132192850112915,0.15206173062324524,0.0007672673091292381,0.15206173062324524,,,
,2025-02-11 05:16:59.097490,,,,,20.0,,,,,,,0.17714421451091766,0.0018366103759035468,0.17714421451091766
0.025,2025-02-11 05:17:13.236839,,,,,,,,,,,,,,
,2025-02-11 05:17:13.518374,0.2114933580160141,0.0009647898259572685,0.2114933580160141,2149.0,21.0,,,,,,,,,
0.025,2025-02-11 05:17:27.731648,,,,,,,,,,,,,,
,2025-02-11 05:17:28.807368,0.07923870533704758,0.00027126629720441997,0.07923870533704758,2199.0,21.0,,,,,,,,,
,2025-02-11 05:17:29.514095,,,,,21.0,0.11185843497514725,0.0004768216167576611,0.11185843497514725,0.0968860387802124,0.0004024369700346142,0.0968860387802124,,,
,2025-02-11 05:17:29.528023,,,,,21.0,,,,,,,0.1828119456768036,0.0038782611954957247,0.1828119456768036
0.025,2025-02-11 05:17:43.904225,,,,,,,,,,,,,,
,2025-02-11 05:17:44.184350,0.12159406393766403,0.0004866081872023642,0.12159406393766403,2249.0,22.0,,,,,,,,,
0.025,2025-02-11 05:17:58.641124,,,,,,,,,,,,,,
,2025-02-11 05:17:59.713165,0.2771727740764618,0.0013873700518161058,0.2771727740764618,2299.0,22.0,,,,,,,,,
,2025-02-11 05:18:00.425680,,,,,22.0,0.4239409565925598,0.0049951993860304356,0.4239409565925598,0.17895662784576416,0.0009613700094632804,0.17895662784576416,,,
,2025-02-11 05:18:00.439594,,,,,22.0,,,,,,,0.17213118076324463,0.0033929538913071156,0.17213118076324463
0.025,2025-02-11 05:18:14.651520,,,,,,,,,,,,,,
,2025-02-11 05:18:14.934545,0.11977975815534592,0.00044850638369098306,0.11977975815534592,2349.0,23.0,,,,,,,,,
0.025,2025-02-11 05:18:29.623304,,,,,,,,,,,,,,
,2025-02-11 05:18:30.697654,0.07514257729053497,0.00026150987832807004,0.07514257729053497,2399.0,23.0,,,,,,,,,
,2025-02-11 05:18:31.402760,,,,,23.0,0.1889079064130783,0.0017750654369592667,0.1889079064130783,0.23848369717597961,0.004964341875165701,0.23848369717597961,,,
,2025-02-11 05:18:31.416856,,,,,23.0,,,,,,,0.17821906507015228,0.002646500011906028,0.17821906507015228
0.025,2025-02-11 05:18:46.155908,,,,,,,,,,,,,,
,2025-02-11 05:18:46.449540,0.15718643367290497,0.0006483464385382831,0.15718643367290497,2449.0,24.0,,,,,,,,,
0.025,2025-02-11 05:19:00.733120,,,,,,,,,,,,,,
,2025-02-11 05:19:01.788810,0.08240195363759995,0.0002810958831105381,0.08240195363759995,2499.0,24.0,,,,,,,,,
,2025-02-11 05:19:02.485027,,,,,24.0,0.1805124431848526,0.0011435727356001735,0.1805124431848526,0.16586679220199585,0.0009716447675600648,0.16586679220199585,,,
,2025-02-11 05:19:02.498955,,,,,24.0,,,,,,,0.1742333322763443,0.0029170289635658264,0.1742333322763443
0.025,2025-02-11 05:19:57.345000,,,,,,,,,,,,,,
,2025-02-11 05:19:57.638446,0.16100123524665833,0.00090839306358248,0.16100123524665833,2549.0,25.0,,,,,,,,,
