lr-AdamW,created_at,train/loss_simple_step,train/loss_vlb_step,train/loss_step,global_step,epoch,val/loss_simple,val/loss_vlb,val/loss,val/loss_simple_ema,val/loss_vlb_ema,val/loss_ema,train/loss_simple_epoch,train/loss_vlb_epoch,train/loss_epoch
,2025-02-11 06:07:35.383960,,,,,16.0,0.06468953937292099,0.00023533189960289747,0.06468953937292099,0.0798463299870491,0.0002818834036588669,0.0798463299870491,,,
,2025-02-11 06:07:35.414082,,,,,16.0,,,,,,,0.14800265431404114,0.0022701495327055454,0.14800265431404114
0.025,2025-02-11 06:07:52.045145,,,,,,,,,,,,,,
,2025-02-11 06:07:52.379790,0.0736953541636467,0.0002621067105792463,0.0736953541636467,1749.0,17.0,,,,,,,,,
0.025,2025-02-11 06:08:09.058529,,,,,,,,,,,,,,
,2025-02-11 06:08:10.203061,0.13224074244499207,0.0005716571467928588,0.13224074244499207,1799.0,17.0,,,,,,,,,
,2025-02-11 06:08:10.977706,,,,,17.0,0.20596277713775635,0.004814260173588991,0.20596277713775635,0.06819929927587509,0.00027892860816791654,0.06819929927587509,,,
,2025-02-11 06:08:10.990680,,,,,17.0,,,,,,,0.15319234132766724,0.003401538822799921,0.15319234132766724
0.025,2025-02-11 06:08:27.650915,,,,,,,,,,,,,,
,2025-02-11 06:08:27.981431,0.19907763600349426,0.0044256700202822685,0.19907763600349426,1849.0,18.0,,,,,,,,,
0.025,2025-02-11 06:08:44.812889,,,,,,,,,,,,,,
,2025-02-11 06:08:45.959392,0.012178580276668072,5.204548506299034e-05,0.012178580276668072,1899.0,18.0,,,,,,,,,
,2025-02-11 06:08:46.737666,,,,,18.0,0.08794527500867844,0.0003462955937720835,0.08794527500867844,0.0734516978263855,0.00028279819525778294,0.0734516978263855,,,
,2025-02-11 06:08:46.751116,,,,,18.0,,,,,,,0.14626875519752502,0.004187766928225756,0.14626875519752502
0.025,2025-02-11 06:09:03.058301,,,,,,,,,,,,,,
,2025-02-11 06:09:03.385408,0.19883985817432404,0.000862032757140696,0.19883985817432404,1949.0,19.0,,,,,,,,,
0.025,2025-02-11 06:09:19.629157,,,,,,,,,,,,,,
,2025-02-11 06:09:20.701157,0.05393217131495476,0.0001837782037910074,0.05393217131495476,1999.0,19.0,,,,,,,,,
,2025-02-11 06:09:21.480386,,,,,19.0,0.047396980226039886,0.00017224195471499115,0.047396980226039886,0.045252591371536255,0.00015488374629057944,0.045252591371536255,,,
,2025-02-11 06:09:21.493218,,,,,19.0,,,,,,,0.15761034190654755,0.0017852663295343518,0.15761034190654755
0.025,2025-02-11 06:10:20.744620,,,,,,,,,,,,,,
,2025-02-11 06:10:21.031558,0.20580469071865082,0.0018677974585443735,0.20580469071865082,2049.0,20.0,,,,,,,,,
0.025,2025-02-11 06:10:36.432538,,,,,,,,,,,,,,
,2025-02-11 06:10:37.491081,0.32373523712158203,0.0071550640277564526,0.32373523712158203,2099.0,20.0,,,,,,,,,
,2025-02-11 06:10:38.269435,,,,,20.0,0.18053877353668213,0.0010285474127158523,0.18053877353668213,0.1256040781736374,0.0006416252581402659,0.1256040781736374,,,
,2025-02-11 06:10:38.282693,,,,,20.0,,,,,,,0.1504226177930832,0.001647723838686943,0.1504226177930832
